record_id,label,image_path,split
R0000685,Benign,images/Benign/R0000685.png,train
R0002492,Benign,images/Benign/R0002492.png,train
R0000486,Benign,images/Benign/R0000486.png,train
R0001114,Benign,images/Benign/R0001114.png,train
R0000166,Benign,images/Benign/R0000166.png,train
R0001822,Benign,images/Benign/R0001822.png,train
R0001599,Benign,images/Benign/R0001599.png,train
R0002769,Benign,images/Benign/R0002769.png,train
R0000257,Benign,images/Benign/R0000257.png,train
R0002299,Benign,images/Benign/R0002299.png,train
R0001201,Benign,images/Benign/R0001201.png,train
R0001883,Benign,images/Benign/R0001883.png,train
R0000103,Benign,images/Benign/R0000103.png,train
R0000336,Benign,images/Benign/R0000336.png,train
R0002959,Benign,images/Benign/R0002959.png,train
R0002476,Benign,images/Benign/R0002476.png,train
R0001576,Benign,images/Benign/R0001576.png,train
R0000733,Benign,images/Benign/R0000733.png,train
R0000280,Benign,images/Benign/R0000280.png,train
R0001850,Benign,images/Benign/R0001850.png,train
R0001571,Benign,images/Benign/R0001571.png,train
R0001993,Benign,images/Benign/R0001993.png,train
R0002445,Benign,images/Benign/R0002445.png,train
R0000190,Benign,images/Benign/R0000190.png,train
R0002758,Benign,images/Benign/R0002758.png,train
R0001720,Benign,images/Benign/R0001720.png,train
R0002058,Benign,images/Benign/R0002058.png,train
R0002146,Benign,images/Benign/R0002146.png,train
R0001925,Benign,images/Benign/R0001925.png,train
R0000505,Benign,images/Benign/R0000505.png,train
R0001927,Benign,images/Benign/R0001927.png,train
R0002440,Benign,images/Benign/R0002440.png,train
R0001951,Benign,images/Benign/R0001951.png,train
R0001092,Benign,images/Benign/R0001092.png,train
R0000914,Benign,images/Benign/R0000914.png,train
R0002856,Benign,images/Benign/R0002856.png,train
R0002688,Benign,images/Benign/R0002688.png,train
R0001153,Benign,images/Benign/R0001153.png,train
R0001851,Benign,images/Benign/R0001851.png,train
R0001820,Benign,images/Benign/R0001820.png,train
R0002103,Benign,images/Benign/R0002103.png,train
R0000839,Benign,images/Benign/R0000839.png,train
R0000266,Benign,images/Benign/R0000266.png,train
R0001907,Benign,images/Benign/R0001907.png,train
R0002024,Benign,images/Benign/R0002024.png,train
R0000369,Benign,images/Benign/R0000369.png,train
R0000889,Benign,images/Benign/R0000889.png,train
R0001698,Benign,images/Benign/R0001698.png,train
R0002672,Benign,images/Benign/R0002672.png,train
R0001163,Benign,images/Benign/R0001163.png,train
R0002630,Benign,images/Benign/R0002630.png,train
R0001984,Benign,images/Benign/R0001984.png,train
R0002960,Benign,images/Benign/R0002960.png,train
R0000467,Benign,images/Benign/R0000467.png,train
R0000650,Benign,images/Benign/R0000650.png,train
R0002569,Benign,images/Benign/R0002569.png,train
R0001419,Benign,images/Benign/R0001419.png,train
R0001810,Benign,images/Benign/R0001810.png,train
R0001161,Benign,images/Benign/R0001161.png,train
R0001496,Benign,images/Benign/R0001496.png,train
R0002556,Benign,images/Benign/R0002556.png,train
R0002171,Benign,images/Benign/R0002171.png,train
R0002939,Benign,images/Benign/R0002939.png,train
R0000282,Benign,images/Benign/R0000282.png,train
R0001867,Benign,images/Benign/R0001867.png,train
R0001728,Benign,images/Benign/R0001728.png,train
R0000375,Benign,images/Benign/R0000375.png,train
R0000221,Benign,images/Benign/R0000221.png,train
R0002149,Benign,images/Benign/R0002149.png,train
R0001892,Benign,images/Benign/R0001892.png,train
R0001081,Benign,images/Benign/R0001081.png,train
R0001669,Benign,images/Benign/R0001669.png,train
R0001436,Benign,images/Benign/R0001436.png,train
R0000060,Benign,images/Benign/R0000060.png,train
R0002056,Benign,images/Benign/R0002056.png,train
R0002196,Benign,images/Benign/R0002196.png,train
R0000589,Benign,images/Benign/R0000589.png,train
R0000246,Benign,images/Benign/R0000246.png,train
R0002537,Benign,images/Benign/R0002537.png,train
R0000731,Benign,images/Benign/R0000731.png,train
R0002048,Benign,images/Benign/R0002048.png,train
R0002525,Benign,images/Benign/R0002525.png,train
R0001818,Benign,images/Benign/R0001818.png,train
R0002457,Benign,images/Benign/R0002457.png,train
R0000744,Benign,images/Benign/R0000744.png,train
R0000446,Benign,images/Benign/R0000446.png,train
R0000072,Benign,images/Benign/R0000072.png,train
R0001690,Benign,images/Benign/R0001690.png,train
R0002306,Benign,images/Benign/R0002306.png,train
R0001607,Benign,images/Benign/R0001607.png,train
R0002522,Benign,images/Benign/R0002522.png,train
R0000788,Benign,images/Benign/R0000788.png,train
R0000653,Benign,images/Benign/R0000653.png,train
R0000714,Benign,images/Benign/R0000714.png,train
R0001147,Benign,images/Benign/R0001147.png,train
R0002541,Benign,images/Benign/R0002541.png,train
R0000866,Benign,images/Benign/R0000866.png,train
R0001227,Benign,images/Benign/R0001227.png,train
R0002136,Benign,images/Benign/R0002136.png,train
R0002320,Benign,images/Benign/R0002320.png,train
R0001945,Benign,images/Benign/R0001945.png,train
R0000298,Benign,images/Benign/R0000298.png,train
R0001503,Benign,images/Benign/R0001503.png,train
R0001923,Benign,images/Benign/R0001923.png,train
R0000768,Benign,images/Benign/R0000768.png,train
R0002822,Benign,images/Benign/R0002822.png,train
R0002017,Benign,images/Benign/R0002017.png,train
R0000809,Benign,images/Benign/R0000809.png,train
R0000627,Benign,images/Benign/R0000627.png,train
R0001624,Benign,images/Benign/R0001624.png,train
R0002332,Benign,images/Benign/R0002332.png,train
R0002720,Benign,images/Benign/R0002720.png,train
R0000462,Benign,images/Benign/R0000462.png,train
R0000534,Benign,images/Benign/R0000534.png,train
R0000079,Benign,images/Benign/R0000079.png,train
R0002642,Benign,images/Benign/R0002642.png,train
R0000684,Benign,images/Benign/R0000684.png,train
R0000549,Benign,images/Benign/R0000549.png,train
R0001422,Benign,images/Benign/R0001422.png,train
R0000882,Benign,images/Benign/R0000882.png,train
R0001429,Benign,images/Benign/R0001429.png,train
R0000879,Benign,images/Benign/R0000879.png,train
R0001473,Benign,images/Benign/R0001473.png,train
R0001144,Benign,images/Benign/R0001144.png,train
R0002648,Benign,images/Benign/R0002648.png,train
R0000663,Benign,images/Benign/R0000663.png,train
R0002282,Benign,images/Benign/R0002282.png,train
R0001442,Benign,images/Benign/R0001442.png,train
R0000797,Benign,images/Benign/R0000797.png,train
R0000507,Benign,images/Benign/R0000507.png,train
R0001836,Benign,images/Benign/R0001836.png,train
R0001561,Benign,images/Benign/R0001561.png,train
R0002568,Benign,images/Benign/R0002568.png,train
R0002189,Benign,images/Benign/R0002189.png,train
R0000460,Benign,images/Benign/R0000460.png,train
R0001856,Benign,images/Benign/R0001856.png,train
R0001713,Benign,images/Benign/R0001713.png,train
R0001891,Benign,images/Benign/R0001891.png,train
R0000175,Benign,images/Benign/R0000175.png,train
R0000062,Benign,images/Benign/R0000062.png,train
R0000644,Benign,images/Benign/R0000644.png,train
R0000557,Benign,images/Benign/R0000557.png,train
R0002180,Benign,images/Benign/R0002180.png,train
R0000051,Benign,images/Benign/R0000051.png,train
R0002285,Benign,images/Benign/R0002285.png,train
R0000847,Benign,images/Benign/R0000847.png,train
R0000852,Benign,images/Benign/R0000852.png,train
R0000050,Benign,images/Benign/R0000050.png,train
R0000759,Benign,images/Benign/R0000759.png,train
R0001354,Benign,images/Benign/R0001354.png,train
R0002608,Benign,images/Benign/R0002608.png,train
R0002251,Benign,images/Benign/R0002251.png,train
R0002835,Benign,images/Benign/R0002835.png,train
R0000665,Benign,images/Benign/R0000665.png,train
R0001425,Benign,images/Benign/R0001425.png,train
R0002428,Benign,images/Benign/R0002428.png,train
R0001237,Benign,images/Benign/R0001237.png,train
R0000026,Benign,images/Benign/R0000026.png,train
R0001564,Benign,images/Benign/R0001564.png,train
R0002701,Benign,images/Benign/R0002701.png,train
R0000295,Benign,images/Benign/R0000295.png,train
R0002159,Benign,images/Benign/R0002159.png,train
R0000826,Benign,images/Benign/R0000826.png,train
R0002130,Benign,images/Benign/R0002130.png,train
R0000383,Benign,images/Benign/R0000383.png,train
R0002422,Benign,images/Benign/R0002422.png,train
R0001477,Benign,images/Benign/R0001477.png,train
R0002718,Benign,images/Benign/R0002718.png,train
R0002731,Benign,images/Benign/R0002731.png,train
R0001843,Benign,images/Benign/R0001843.png,train
R0001082,Benign,images/Benign/R0001082.png,train
R0002634,Benign,images/Benign/R0002634.png,train
R0000317,Benign,images/Benign/R0000317.png,train
R0001136,Benign,images/Benign/R0001136.png,train
R0000259,Benign,images/Benign/R0000259.png,train
R0001142,Benign,images/Benign/R0001142.png,train
R0000612,Benign,images/Benign/R0000612.png,train
R0002897,Benign,images/Benign/R0002897.png,train
R0001139,Benign,images/Benign/R0001139.png,train
R0001343,Benign,images/Benign/R0001343.png,train
R0001594,Benign,images/Benign/R0001594.png,train
R0000372,Benign,images/Benign/R0000372.png,train
R0002748,Benign,images/Benign/R0002748.png,train
R0001171,Benign,images/Benign/R0001171.png,train
R0000371,Benign,images/Benign/R0000371.png,train
R0002571,Benign,images/Benign/R0002571.png,train
R0002092,Benign,images/Benign/R0002092.png,train
R0000897,Benign,images/Benign/R0000897.png,train
R0001332,Benign,images/Benign/R0001332.png,train
R0001783,Benign,images/Benign/R0001783.png,train
R0000693,Benign,images/Benign/R0000693.png,train
R0001825,Benign,images/Benign/R0001825.png,train
R0002844,Benign,images/Benign/R0002844.png,train
R0001187,Benign,images/Benign/R0001187.png,train
R0002472,Benign,images/Benign/R0002472.png,train
R0001446,Benign,images/Benign/R0001446.png,train
R0001661,Benign,images/Benign/R0001661.png,train
R0001466,Benign,images/Benign/R0001466.png,train
R0002810,Benign,images/Benign/R0002810.png,train
R0002876,Benign,images/Benign/R0002876.png,train
R0000565,Benign,images/Benign/R0000565.png,train
R0002824,Benign,images/Benign/R0002824.png,train
R0001450,Benign,images/Benign/R0001450.png,train
R0002502,Benign,images/Benign/R0002502.png,train
R0001639,Benign,images/Benign/R0001639.png,train
R0002695,Benign,images/Benign/R0002695.png,train
R0002434,Benign,images/Benign/R0002434.png,train
R0002533,Benign,images/Benign/R0002533.png,train
R0001795,Benign,images/Benign/R0001795.png,train
R0001918,Benign,images/Benign/R0001918.png,train
R0002902,Benign,images/Benign/R0002902.png,train
R0001469,Benign,images/Benign/R0001469.png,train
R0000127,Benign,images/Benign/R0000127.png,train
R0002435,Benign,images/Benign/R0002435.png,train
R0002724,Benign,images/Benign/R0002724.png,train
R0000651,Benign,images/Benign/R0000651.png,train
R0000428,Benign,images/Benign/R0000428.png,train
R0001108,Benign,images/Benign/R0001108.png,train
R0000941,Benign,images/Benign/R0000941.png,train
R0001524,Benign,images/Benign/R0001524.png,train
R0000523,Benign,images/Benign/R0000523.png,train
R0002141,Benign,images/Benign/R0002141.png,train
R0000364,Benign,images/Benign/R0000364.png,train
R0002990,Benign,images/Benign/R0002990.png,train
R0000827,Benign,images/Benign/R0000827.png,train
R0002372,Benign,images/Benign/R0002372.png,train
R0000319,Benign,images/Benign/R0000319.png,train
R0002654,Benign,images/Benign/R0002654.png,train
R0002576,Benign,images/Benign/R0002576.png,train
R0002494,Benign,images/Benign/R0002494.png,train
R0002838,Benign,images/Benign/R0002838.png,train
R0002031,Benign,images/Benign/R0002031.png,train
R0001609,Benign,images/Benign/R0001609.png,train
R0000236,Benign,images/Benign/R0000236.png,train
R0002183,Benign,images/Benign/R0002183.png,train
R0002119,Benign,images/Benign/R0002119.png,train
R0000471,Benign,images/Benign/R0000471.png,train
R0001396,Benign,images/Benign/R0001396.png,train
R0002014,Benign,images/Benign/R0002014.png,train
R0000087,Benign,images/Benign/R0000087.png,train
R0001423,Benign,images/Benign/R0001423.png,train
R0002098,Benign,images/Benign/R0002098.png,train
R0000654,Benign,images/Benign/R0000654.png,train
R0000285,Benign,images/Benign/R0000285.png,train
R0002377,Benign,images/Benign/R0002377.png,train
R0000310,Benign,images/Benign/R0000310.png,train
R0002383,Benign,images/Benign/R0002383.png,train
R0001705,Benign,images/Benign/R0001705.png,train
R0001894,Benign,images/Benign/R0001894.png,train
R0000438,Benign,images/Benign/R0000438.png,train
R0000497,Benign,images/Benign/R0000497.png,train
R0001053,Benign,images/Benign/R0001053.png,train
R0001189,Benign,images/Benign/R0001189.png,train
R0001563,Benign,images/Benign/R0001563.png,train
R0002478,Benign,images/Benign/R0002478.png,train
R0002906,Benign,images/Benign/R0002906.png,train
R0000690,Benign,images/Benign/R0000690.png,train
R0002059,Benign,images/Benign/R0002059.png,train
R0002777,Benign,images/Benign/R0002777.png,train
R0002964,Benign,images/Benign/R0002964.png,train
R0000868,Benign,images/Benign/R0000868.png,train
R0000365,Benign,images/Benign/R0000365.png,train
R0002755,Benign,images/Benign/R0002755.png,train
R0002992,Benign,images/Benign/R0002992.png,train
R0001595,Benign,images/Benign/R0001595.png,train
R0000297,Benign,images/Benign/R0000297.png,train
R0001282,Benign,images/Benign/R0001282.png,train
R0002544,Benign,images/Benign/R0002544.png,train
R0001612,Benign,images/Benign/R0001612.png,train
R0001392,Benign,images/Benign/R0001392.png,train
R0000019,Benign,images/Benign/R0000019.png,train
R0000646,Benign,images/Benign/R0000646.png,train
R0000677,Benign,images/Benign/R0000677.png,train
R0001692,Benign,images/Benign/R0001692.png,train
R0001985,Benign,images/Benign/R0001985.png,train
R0001900,Benign,images/Benign/R0001900.png,train
R0001663,Benign,images/Benign/R0001663.png,train
R0002739,Benign,images/Benign/R0002739.png,train
R0001568,Benign,images/Benign/R0001568.png,train
R0001539,Benign,images/Benign/R0001539.png,train
R0001196,Benign,images/Benign/R0001196.png,train
R0001001,Benign,images/Benign/R0001001.png,train
R0002863,Benign,images/Benign/R0002863.png,train
R0002999,Benign,images/Benign/R0002999.png,train
R0001550,Benign,images/Benign/R0001550.png,train
R0002047,Benign,images/Benign/R0002047.png,train
R0000716,Benign,images/Benign/R0000716.png,train
R0001100,Benign,images/Benign/R0001100.png,train
R0001483,Benign,images/Benign/R0001483.png,train
R0001885,Benign,images/Benign/R0001885.png,train
R0001695,Benign,images/Benign/R0001695.png,train
R0000235,Benign,images/Benign/R0000235.png,train
R0000632,Benign,images/Benign/R0000632.png,train
R0001048,Benign,images/Benign/R0001048.png,train
R0001716,Benign,images/Benign/R0001716.png,train
R0000323,Benign,images/Benign/R0000323.png,train
R0000055,Benign,images/Benign/R0000055.png,train
R0002127,Benign,images/Benign/R0002127.png,train
R0001061,Benign,images/Benign/R0001061.png,train
R0001934,Benign,images/Benign/R0001934.png,train
R0001603,Benign,images/Benign/R0001603.png,train
R0001197,Benign,images/Benign/R0001197.png,train
R0001730,Benign,images/Benign/R0001730.png,train
R0000366,Benign,images/Benign/R0000366.png,train
R0000888,Benign,images/Benign/R0000888.png,train
R0001341,Benign,images/Benign/R0001341.png,train
R0002158,Benign,images/Benign/R0002158.png,train
R0001631,Benign,images/Benign/R0001631.png,train
R0001062,Benign,images/Benign/R0001062.png,train
R0000682,Benign,images/Benign/R0000682.png,train
R0002807,Benign,images/Benign/R0002807.png,train
R0001077,Benign,images/Benign/R0001077.png,train
R0001804,Benign,images/Benign/R0001804.png,train
R0002029,Benign,images/Benign/R0002029.png,train
R0002950,Benign,images/Benign/R0002950.png,train
R0001440,Benign,images/Benign/R0001440.png,train
R0001120,Benign,images/Benign/R0001120.png,train
R0001509,Benign,images/Benign/R0001509.png,train
R0000204,Benign,images/Benign/R0000204.png,train
R0000846,Benign,images/Benign/R0000846.png,train
R0000185,Benign,images/Benign/R0000185.png,train
R0000088,Benign,images/Benign/R0000088.png,train
R0001458,Benign,images/Benign/R0001458.png,train
R0001989,Benign,images/Benign/R0001989.png,train
R0002382,Benign,images/Benign/R0002382.png,train
R0000373,Benign,images/Benign/R0000373.png,train
R0000704,Benign,images/Benign/R0000704.png,train
R0002053,Benign,images/Benign/R0002053.png,train
R0000132,Benign,images/Benign/R0000132.png,train
R0000362,Benign,images/Benign/R0000362.png,train
R0000008,Benign,images/Benign/R0000008.png,train
R0001294,Benign,images/Benign/R0001294.png,train
R0000943,Benign,images/Benign/R0000943.png,train
R0001732,Benign,images/Benign/R0001732.png,train
R0001608,Benign,images/Benign/R0001608.png,train
R0000327,Benign,images/Benign/R0000327.png,train
R0000859,Benign,images/Benign/R0000859.png,train
R0000670,Benign,images/Benign/R0000670.png,train
R0000405,Benign,images/Benign/R0000405.png,train
R0001746,Benign,images/Benign/R0001746.png,train
R0002532,Benign,images/Benign/R0002532.png,train
R0002780,Benign,images/Benign/R0002780.png,train
R0001448,Benign,images/Benign/R0001448.png,train
R0000188,Benign,images/Benign/R0000188.png,train
R0000448,Benign,images/Benign/R0000448.png,train
R0000520,Benign,images/Benign/R0000520.png,train
R0000194,Benign,images/Benign/R0000194.png,train
R0001178,Benign,images/Benign/R0001178.png,train
R0002882,Benign,images/Benign/R0002882.png,train
R0000195,Benign,images/Benign/R0000195.png,train
R0001837,Benign,images/Benign/R0001837.png,train
R0001303,Benign,images/Benign/R0001303.png,train
R0002437,Benign,images/Benign/R0002437.png,train
R0002546,Benign,images/Benign/R0002546.png,train
R0000856,Benign,images/Benign/R0000856.png,train
R0001020,Benign,images/Benign/R0001020.png,train
R0001376,Benign,images/Benign/R0001376.png,train
R0001200,Benign,images/Benign/R0001200.png,train
R0001681,Benign,images/Benign/R0001681.png,train
R0001400,Benign,images/Benign/R0001400.png,train
R0000515,Benign,images/Benign/R0000515.png,train
R0002371,Benign,images/Benign/R0002371.png,train
R0001465,Benign,images/Benign/R0001465.png,train
R0000728,Benign,images/Benign/R0000728.png,train
R0002944,Benign,images/Benign/R0002944.png,train
R0002254,Benign,images/Benign/R0002254.png,train
R0002958,Benign,images/Benign/R0002958.png,train
R0000798,Benign,images/Benign/R0000798.png,train
R0002206,Benign,images/Benign/R0002206.png,train
R0002022,Benign,images/Benign/R0002022.png,train
R0001208,Benign,images/Benign/R0001208.png,train
R0000122,Benign,images/Benign/R0000122.png,train
R0002129,Benign,images/Benign/R0002129.png,train
R0002439,Benign,images/Benign/R0002439.png,train
R0000301,Benign,images/Benign/R0000301.png,train
R0002632,Benign,images/Benign/R0002632.png,train
R0001094,Benign,images/Benign/R0001094.png,train
R0002716,Benign,images/Benign/R0002716.png,train
R0002800,Benign,images/Benign/R0002800.png,train
R0001098,Benign,images/Benign/R0001098.png,train
R0000933,Benign,images/Benign/R0000933.png,train
R0002388,Benign,images/Benign/R0002388.png,train
R0001500,Benign,images/Benign/R0001500.png,train
R0001174,Benign,images/Benign/R0001174.png,train
R0002802,Benign,images/Benign/R0002802.png,train
R0002115,Benign,images/Benign/R0002115.png,train
R0000757,Benign,images/Benign/R0000757.png,train
R0000388,Benign,images/Benign/R0000388.png,train
R0001853,Benign,images/Benign/R0001853.png,train
R0002410,Benign,images/Benign/R0002410.png,train
R0000583,Benign,images/Benign/R0000583.png,train
R0002090,Benign,images/Benign/R0002090.png,train
R0001911,Benign,images/Benign/R0001911.png,train
R0000324,Benign,images/Benign/R0000324.png,train
R0001756,Benign,images/Benign/R0001756.png,train
R0000215,Benign,images/Benign/R0000215.png,train
R0001572,Benign,images/Benign/R0001572.png,train
R0000990,Benign,images/Benign/R0000990.png,train
R0002241,Benign,images/Benign/R0002241.png,train
R0000124,Benign,images/Benign/R0000124.png,train
R0000303,Benign,images/Benign/R0000303.png,train
R0001309,Benign,images/Benign/R0001309.png,train
R0000605,Benign,images/Benign/R0000605.png,train
R0001781,Benign,images/Benign/R0001781.png,train
R0002078,Benign,images/Benign/R0002078.png,train
R0002629,Benign,images/Benign/R0002629.png,train
R0001932,Benign,images/Benign/R0001932.png,train
R0002514,Benign,images/Benign/R0002514.png,train
R0000294,Benign,images/Benign/R0000294.png,train
R0002231,Benign,images/Benign/R0002231.png,train
R0000275,Benign,images/Benign/R0000275.png,train
R0000382,Benign,images/Benign/R0000382.png,train
R0001132,Benign,images/Benign/R0001132.png,train
R0002955,Benign,images/Benign/R0002955.png,train
R0002319,Benign,images/Benign/R0002319.png,train
R0000637,Benign,images/Benign/R0000637.png,train
R0001031,Benign,images/Benign/R0001031.png,train
R0001207,Benign,images/Benign/R0001207.png,train
R0002096,Benign,images/Benign/R0002096.png,train
R0000662,Benign,images/Benign/R0000662.png,train
R0002671,Benign,images/Benign/R0002671.png,train
R0002113,Benign,images/Benign/R0002113.png,train
R0002903,Benign,images/Benign/R0002903.png,train
R0000306,Benign,images/Benign/R0000306.png,train
R0001267,Benign,images/Benign/R0001267.png,train
R0002212,Benign,images/Benign/R0002212.png,train
R0000320,Benign,images/Benign/R0000320.png,train
R0001635,Benign,images/Benign/R0001635.png,train
R0002466,Benign,images/Benign/R0002466.png,train
R0002448,Benign,images/Benign/R0002448.png,train
R0000445,Benign,images/Benign/R0000445.png,train
R0002888,Benign,images/Benign/R0002888.png,train
R0001724,Benign,images/Benign/R0001724.png,train
R0002172,Benign,images/Benign/R0002172.png,train
R0000171,Benign,images/Benign/R0000171.png,train
R0000068,Benign,images/Benign/R0000068.png,train
R0002220,Benign,images/Benign/R0002220.png,train
R0000908,Benign,images/Benign/R0000908.png,train
R0000942,Benign,images/Benign/R0000942.png,train
R0002030,Benign,images/Benign/R0002030.png,train
R0002931,Benign,images/Benign/R0002931.png,train
R0000784,Benign,images/Benign/R0000784.png,train
R0002041,Benign,images/Benign/R0002041.png,train
R0001265,Benign,images/Benign/R0001265.png,train
R0001253,Benign,images/Benign/R0001253.png,train
R0000248,Benign,images/Benign/R0000248.png,train
R0002156,Benign,images/Benign/R0002156.png,train
R0001160,Benign,images/Benign/R0001160.png,train
R0002704,Benign,images/Benign/R0002704.png,train
R0001411,Benign,images/Benign/R0001411.png,train
R0002706,Benign,images/Benign/R0002706.png,train
R0001177,Benign,images/Benign/R0001177.png,train
R0001067,Benign,images/Benign/R0001067.png,train
R0000884,Benign,images/Benign/R0000884.png,train
R0001648,Benign,images/Benign/R0001648.png,train
R0000396,Benign,images/Benign/R0000396.png,train
R0002605,Benign,images/Benign/R0002605.png,train
R0002087,Benign,images/Benign/R0002087.png,train
R0002846,Benign,images/Benign/R0002846.png,train
R0001717,Benign,images/Benign/R0001717.png,train
R0002272,Benign,images/Benign/R0002272.png,train
R0000793,Benign,images/Benign/R0000793.png,train
R0000102,Benign,images/Benign/R0000102.png,train
R0002456,Benign,images/Benign/R0002456.png,train
R0000918,Benign,images/Benign/R0000918.png,train
R0002097,Benign,images/Benign/R0002097.png,train
R0001268,Benign,images/Benign/R0001268.png,train
R0000556,Benign,images/Benign/R0000556.png,train
R0000669,Benign,images/Benign/R0000669.png,train
R0000196,Benign,images/Benign/R0000196.png,train
R0001434,Benign,images/Benign/R0001434.png,train
R0001344,Benign,images/Benign/R0001344.png,train
R0000989,Benign,images/Benign/R0000989.png,train
R0001323,Benign,images/Benign/R0001323.png,train
R0002296,Benign,images/Benign/R0002296.png,train
R0001340,Benign,images/Benign/R0001340.png,train
R0001904,Benign,images/Benign/R0001904.png,train
R0000640,Benign,images/Benign/R0000640.png,train
R0001288,Benign,images/Benign/R0001288.png,train
R0000160,Benign,images/Benign/R0000160.png,train
R0001235,Benign,images/Benign/R0001235.png,train
R0002134,Benign,images/Benign/R0002134.png,train
R0000772,Benign,images/Benign/R0000772.png,train
R0001284,Benign,images/Benign/R0001284.png,train
R0002750,Benign,images/Benign/R0002750.png,train
R0002732,Benign,images/Benign/R0002732.png,train
R0000024,Benign,images/Benign/R0000024.png,train
R0001584,Benign,images/Benign/R0001584.png,train
R0000167,Benign,images/Benign/R0000167.png,train
R0000913,Benign,images/Benign/R0000913.png,train
R0000957,Benign,images/Benign/R0000957.png,train
R0001371,Benign,images/Benign/R0001371.png,train
R0002258,Benign,images/Benign/R0002258.png,train
R0000466,Benign,images/Benign/R0000466.png,train
R0002942,Benign,images/Benign/R0002942.png,train
R0001963,Benign,images/Benign/R0001963.png,train
R0000981,Benign,images/Benign/R0000981.png,train
R0002067,Benign,images/Benign/R0002067.png,train
R0000331,Benign,images/Benign/R0000331.png,train
R0000576,Benign,images/Benign/R0000576.png,train
R0001855,Benign,images/Benign/R0001855.png,train
R0001667,Benign,images/Benign/R0001667.png,train
R0000326,Benign,images/Benign/R0000326.png,train
R0000307,Benign,images/Benign/R0000307.png,train
R0000732,Benign,images/Benign/R0000732.png,train
R0000328,Benign,images/Benign/R0000328.png,train
R0002321,Benign,images/Benign/R0002321.png,train
R0000791,Benign,images/Benign/R0000791.png,train
R0001190,Benign,images/Benign/R0001190.png,train
R0000964,Benign,images/Benign/R0000964.png,train
R0002639,Benign,images/Benign/R0002639.png,train
R0002385,Benign,images/Benign/R0002385.png,train
R0002245,Benign,images/Benign/R0002245.png,train
R0002499,Benign,images/Benign/R0002499.png,train
R0001032,Benign,images/Benign/R0001032.png,train
R0000014,Benign,images/Benign/R0000014.png,train
R0000925,Benign,images/Benign/R0000925.png,train
R0000854,Benign,images/Benign/R0000854.png,train
R0000540,Benign,images/Benign/R0000540.png,train
R0002418,Benign,images/Benign/R0002418.png,train
R0000431,Benign,images/Benign/R0000431.png,train
R0001307,Benign,images/Benign/R0001307.png,train
R0002264,Benign,images/Benign/R0002264.png,train
R0002661,Benign,images/Benign/R0002661.png,train
R0002464,Benign,images/Benign/R0002464.png,train
R0001954,Benign,images/Benign/R0001954.png,train
R0000404,Benign,images/Benign/R0000404.png,train
R0002565,Benign,images/Benign/R0002565.png,train
R0002193,Benign,images/Benign/R0002193.png,train
R0001299,Benign,images/Benign/R0001299.png,train
R0000580,Benign,images/Benign/R0000580.png,train
R0000238,Benign,images/Benign/R0000238.png,train
R0001167,Benign,images/Benign/R0001167.png,train
R0002883,Benign,images/Benign/R0002883.png,train
R0000009,Benign,images/Benign/R0000009.png,train
R0002703,Benign,images/Benign/R0002703.png,train
R0000337,Benign,images/Benign/R0000337.png,train
R0000449,Benign,images/Benign/R0000449.png,train
R0002367,Benign,images/Benign/R0002367.png,train
R0000109,Benign,images/Benign/R0000109.png,train
R0002818,Benign,images/Benign/R0002818.png,train
R0002033,Benign,images/Benign/R0002033.png,train
R0000125,Benign,images/Benign/R0000125.png,train
R0002128,Benign,images/Benign/R0002128.png,train
R0002869,Benign,images/Benign/R0002869.png,train
R0001808,Benign,images/Benign/R0001808.png,train
R0001878,Benign,images/Benign/R0001878.png,train
R0000119,Benign,images/Benign/R0000119.png,train
R0001345,Benign,images/Benign/R0001345.png,train
R0001727,Benign,images/Benign/R0001727.png,train
R0002135,Benign,images/Benign/R0002135.png,train
R0002801,Benign,images/Benign/R0002801.png,train
R0002951,Benign,images/Benign/R0002951.png,train
R0001528,Benign,images/Benign/R0001528.png,train
R0001710,Benign,images/Benign/R0001710.png,train
R0000708,Benign,images/Benign/R0000708.png,train
R0001372,Benign,images/Benign/R0001372.png,train
R0002715,Benign,images/Benign/R0002715.png,train
R0000622,Benign,images/Benign/R0000622.png,train
R0002831,Benign,images/Benign/R0002831.png,train
R0000940,Benign,images/Benign/R0000940.png,train
R0001670,Benign,images/Benign/R0001670.png,train
R0001702,Benign,images/Benign/R0001702.png,train
R0001764,Benign,images/Benign/R0001764.png,train
R0000227,Benign,images/Benign/R0000227.png,train
R0001912,Benign,images/Benign/R0001912.png,train
R0001591,Benign,images/Benign/R0001591.png,train
R0000845,Benign,images/Benign/R0000845.png,train
R0002485,Benign,images/Benign/R0002485.png,train
R0001456,Benign,images/Benign/R0001456.png,train
R0002283,Benign,images/Benign/R0002283.png,train
R0002666,Benign,images/Benign/R0002666.png,train
R0002712,Benign,images/Benign/R0002712.png,train
R0000292,Benign,images/Benign/R0000292.png,train
R0000074,Benign,images/Benign/R0000074.png,train
R0001704,Benign,images/Benign/R0001704.png,train
R0001157,Benign,images/Benign/R0001157.png,train
R0000416,Benign,images/Benign/R0000416.png,train
R0000613,Benign,images/Benign/R0000613.png,train
R0001879,Benign,images/Benign/R0001879.png,train
R0002517,Benign,images/Benign/R0002517.png,train
R0000526,Benign,images/Benign/R0000526.png,train
